OrderID,OrderDate,CustomerName,Region,Category,Product,Quantity,UnitPrice,TotalPrice
389,2024-04-01,Hannah,South,Computing,Monitor,5,411.08,2055.4
390,2024-12-19,Hannah,West,Accessories,Mouse,11,594.65,6541.15
391,2024-11-17,Diana,West,Computing,Mouse,10,40.75,407.5
392,2024-10-14,George,North,Mobile,Charger,9,485.42,4368.78
393,2024-08-02,Hannah,East,Electronics,Smartphone,1,860.43,860.43
394,2024-12-07,George,South,Mobile,Tablet,1,494.91,494.91
395,2024-02-20,Fiona,West,Computing,Laptop,8,554.56,4436.48
396,2024-06-01,Edward,North,Accessories,Laptop,3,205.9,617.7
397,2024-07-04,Alice,East,Computing,Mouse,2,795.37,1590.74
398,2024-03-03,George,West,Computing,Monitor,4,362.08,1448.32
399,2024-07-08,Bob,East,Computing,Tablet,19,956.8,18179.2
400,2024-05-04,Charlie,East,Computing,Monitor,11,993.75,10931.25
401,2024-05-29,Bob,South,Computing,Tablet,5,916.42,4582.1
402,2024-11-09,Hannah,South,Electronics,Tablet,10,89.45,894.5
403,2024-02-27,Fiona,West,Mobile,Mouse,8,336.52,2692.16
404,2024-12-07,Fiona,East,Accessories,Monitor,13,945.41,12290.33
405,2024-10-31,Bob,West,Computing,Mouse,5,805.51,4027.55
406,2024-06-28,Alice,West,Accessories,Charger,12,911.63,10939.56
407,2024-06-18,Bob,East,Electronics,Tablet,13,574.69,7470.97
408,2024-11-21,Diana,West,Mobile,Keyboard,8,483.0,3864.0
409,2024-09-27,Hannah,East,Computing,Smartphone,15,110.96,1664.4
410,2024-02-23,Hannah,East,Electronics,Charger,13,840.27,10923.51
411,2024-04-10,Bob,East,Electronics,Tablet,1,746.42,746.42
412,2024-09-20,Charlie,East,Mobile,Keyboard,6,63.58,381.48
413,2024-02-22,Charlie,North,Computing,Tablet,11,213.37,2347.07
414,2024-02-29,Hannah,East,Mobile,Keyboard,13,559.49,7273.37
415,2024-04-17,Edward,South,Mobile,Monitor,1,685.98,685.98
416,2024-01-05,Charlie,South,Accessories,Laptop,11,141.98,1561.78
417,2024-04-12,Bob,South,Accessories,Headphones,11,248.6,2734.6
418,2024-07-14,Charlie,East,Mobile,Charger,8,197.14,1577.12
419,2024-09-18,Hannah,South,Accessories,Tablet,3,223.9,671.7
420,2024-12-30,Alice,North,Electronics,Headphones,19,921.11,17501.09
421,2024-12-15,George,West,Mobile,Tablet,12,717.24,8606.88
422,2024-02-16,Charlie,East,Computing,Monitor,6,738.42,4430.52
423,2024-12-20,Diana,South,Computing,Monitor,8,795.03,6360.24
424,2024-11-06,Alice,North,Electronics,Keyboard,5,359.79,1798.95
425,2024-11-03,Edward,West,Computing,Tablet,10,768.35,7683.5
426,2024-05-23,Diana,North,Computing,Monitor,16,978.52,15656.32
427,2024-09-25,Bob,South,Mobile,Monitor,12,699.9,8398.8
428,2024-05-03,George,North,Electronics,Tablet,17,419.67,7134.39
429,2024-04-15,Bob,West,Mobile,Keyboard,6,717.78,4306.68
430,2024-06-06,George,South,Electronics,Keyboard,9,901.29,8111.61
431,2024-05-26,George,West,Mobile,Keyboard,10,133.12,1331.2
432,2024-05-24,Bob,North,Mobile,Keyboard,14,268.97,3765.58
433,2024-04-29,Diana,East,Accessories,Laptop,14,919.7,12875.8
434,2024-11-14,Diana,East,Computing,Tablet,17,946.5,16090.5
435,2024-10-01,George,East,Electronics,Mouse,16,486.72,7787.52
436,2024-04-01,Diana,East,Computing,Laptop,4,377.68,1510.72
437,2024-02-27,George,West,Accessories,Monitor,2,286.37,572.74
438,2024-12-11,Hannah,East,Electronics,Laptop,16,501.26,8020.16
439,2024-08-16,George,West,Accessories,Charger,1,934.86,934.86
440,2024-04-26,Hannah,South,Computing,Mouse,3,154.06,462.18
441,2024-11-13,Alice,East,Mobile,Mouse,11,422.73,4650.03
442,2024-10-05,Fiona,West,Accessories,Mouse,16,912.05,14592.8
443,2024-05-06,Alice,East,Accessories,Keyboard,18,352.37,6342.66
444,2024-05-08,Bob,East,Mobile,Monitor,15,769.24,11538.6
445,2024-02-27,Fiona,East,Computing,Laptop,9,392.31,3530.79
446,2024-05-01,Charlie,West,Accessories,Laptop,12,805.9,9670.8
447,2024-01-01,Bob,North,Computing,Charger,18,981.1,17659.8
448,2024-08-26,Edward,East,Mobile,Tablet,5,390.88,1954.4
449,2024-10-16,Alice,East,Electronics,Laptop,8,845.87,6766.96
450,2024-04-05,Diana,South,Accessories,Charger,3,988.47,2965.41
451,2024-05-05,Alice,North,Computing,Monitor,2,983.91,1967.82
452,2024-04-27,Diana,West,Mobile,Keyboard,19,436.6,8295.4
453,2024-02-17,Fiona,South,Mobile,Tablet,8,488.33,3906.64
454,2024-03-29,Edward,East,Accessories,Charger,2,306.88,613.76
455,2024-08-24,Fiona,South,Electronics,Laptop,19,317.45,6031.55
456,2024-09-28,Edward,South,Accessories,Tablet,1,495.01,495.01
457,2024-07-07,Alice,East,Computing,Headphones,13,204.52,2658.76
458,2024-07-10,Diana,North,Mobile,Tablet,17,712.57,12113.69
459,2024-03-09,Fiona,North,Electronics,Mouse,3,538.63,1615.89
460,2024-10-04,Edward,South,Computing,Keyboard,9,898.58,8087.22
461,2024-12-14,George,East,Accessories,Mouse,5,811.53,4057.65
462,2024-09-03,Bob,West,Mobile,Headphones,6,325.86,1955.16
463,2024-03-16,Bob,South,Accessories,Mouse,4,508.28,2033.12
464,2024-06-02,Fiona,West,Electronics,Headphones,17,751.76,12779.92
465,2024-05-23,Diana,South,Electronics,Tablet,16,197.23,3155.68
466,2024-03-26,George,South,Electronics,Monitor,16,36.44,583.04
467,2024-07-03,Fiona,East,Electronics,Keyboard,11,853.04,9383.44
468,2024-10-11,Alice,East,Electronics,Monitor,2,141.86,283.72
469,2024-08-07,Edward,West,Accessories,Keyboard,17,889.96,15129.32
470,2024-03-09,Hannah,West,Electronics,Charger,15,914.04,13710.6
471,2024-02-16,Alice,North,Electronics,Keyboard,18,463.4,8341.2
472,2024-04-03,Bob,East,Mobile,Mouse,10,807.75,8077.5
473,2024-08-25,Edward,South,Electronics,Mouse,6,366.38,2198.28
474,2024-07-22,Fiona,South,Mobile,Monitor,16,858.97,13743.52
475,2024-08-05,Alice,North,Mobile,Smartphone,5,825.56,4127.8
476,2024-12-06,Charlie,East,Mobile,Charger,12,83.13,997.56
477,2024-02-08,Hannah,South,Accessories,Headphones,6,584.69,3508.14
478,2024-04-09,Diana,North,Accessories,Mouse,14,641.8,8985.2
479,2024-10-15,George,North,Computing,Charger,16,5.85,93.6
480,2024-09-10,George,South,Computing,Mouse,7,980.02,6860.14
481,2024-08-09,Diana,South,Mobile,Mouse,2,409.53,819.06
482,2024-12-22,Charlie,West,Accessories,Tablet,6,519.76,3118.56
483,2024-01-23,Bob,East,Electronics,Monitor,9,198.83,1789.47
484,2024-09-06,Edward,West,Computing,Monitor,7,612.86,4290.02
485,2024-01-10,Diana,North,Accessories,Mouse,2,811.57,1623.14
486,2024-09-02,Charlie,South,Electronics,Tablet,19,587.96,11171.24
487,2024-11-20,Fiona,West,Electronics,Mouse,8,789.09,6312.72
488,2024-04-09,Hannah,North,Accessories,Headphones,11,732.45,8056.95
489,2024-10-16,George,East,Computing,Tablet,4,241.47,965.88
490,2024-06-28,Hannah,South,Accessories,Mouse,16,438.63,7018.08
491,2024-08-10,Charlie,West,Computing,Keyboard,18,152.88,2751.84
492,2024-09-06,Hannah,East,Mobile,Smartphone,13,46.73,607.49
493,2024-05-26,Bob,West,Accessories,Keyboard,5,67.75,338.75
494,2024-04-05,Bob,North,Accessories,Smartphone,2,942.79,1885.58
495,2024-09-13,Alice,East,Computing,Tablet,11,984.61,10830.71
496,2024-11-20,Diana,West,Computing,Keyboard,1,99.5,99.5
497,2024-01-04,Alice,East,Accessories,Headphones,13,338.52,4400.76
498,2024-01-16,Hannah,North,Electronics,Charger,5,118.85,594.25
499,2024-10-06,George,East,Electronics,Keyboard,18,835.06,15031.08
500,2024-12-01,Charlie,West,Electronics,Monitor,14,498.82,6983.48
501,2024-09-03,Edward,North,Mobile,Charger,13,623.16,8101.08
502,2024-09-14,Hannah,South,Mobile,Charger,7,542.21,3795.47
503,2024-06-08,Edward,West,Computing,Smartphone,8,711.7,5693.6
504,2024-12-05,Bob,West,Mobile,Smartphone,18,322.54,5805.72
505,2024-05-31,Edward,North,Electronics,Mouse,7,141.81,992.67
506,2024-06-26,Edward,North,Accessories,Headphones,17,22.53,383.01
507,2024-06-11,George,South,Mobile,Smartphone,16,448.46,7175.36
508,2024-02-02,Edward,West,Mobile,Smartphone,11,908.3,9991.3
509,2024-06-27,Hannah,North,Electronics,Mouse,19,308.74,5866.06
510,2024-04-10,Charlie,South,Mobile,Headphones,1,199.98,199.98
511,2024-09-24,Edward,South,Computing,Keyboard,8,926.41,7411.28
512,2024-11-18,Fiona,North,Accessories,Tablet,1,109.92,109.92
513,2024-03-05,Edward,West,Electronics,Keyboard,9,56.54,508.86
514,2024-06-16,Edward,East,Computing,Monitor,19,880.02,16720.38
515,2024-11-25,Alice,East,Electronics,Monitor,9,702.4,6321.6
516,2024-02-12,Charlie,South,Computing,Smartphone,10,424.96,4249.6
517,2024-02-13,Hannah,East,Accessories,Charger,11,753.58,8289.38
518,2024-10-11,Bob,East,Accessories,Monitor,1,742.73,742.73
519,2024-01-12,Alice,North,Computing,Tablet,8,44.86,358.88
520,2024-04-04,Hannah,South,Computing,Smartphone,12,677.87,8134.44
521,2024-10-28,Diana,West,Computing,Mouse,1,642.67,642.67
522,2024-09-09,Charlie,South,Computing,Monitor,10,963.96,9639.6
523,2024-08-29,Fiona,North,Computing,Charger,4,966.79,3867.16
524,2024-02-04,Charlie,East,Computing,Mouse,15,380.91,5713.65
525,2024-08-02,Diana,West,Accessories,Laptop,19,591.89,11245.91
526,2024-12-02,Diana,South,Computing,Laptop,6,145.65,873.9
527,2024-03-30,Diana,East,Mobile,Laptop,5,71.12,355.6
528,2024-09-20,George,South,Accessories,Mouse,5,435.62,2178.1
529,2024-04-02,Bob,West,Electronics,Laptop,18,691.43,12445.74
530,2024-03-30,Edward,South,Accessories,Keyboard,3,569.92,1709.76
531,2024-04-24,Charlie,South,Electronics,Laptop,2,432.51,865.02
532,2024-04-14,Hannah,South,Electronics,Smartphone,4,819.02,3276.08
533,2024-07-14,George,East,Mobile,Headphones,18,795.46,14318.28
534,2024-11-09,Hannah,West,Computing,Keyboard,9,733.28,6599.52
535,2024-04-23,Edward,West,Computing,Charger,19,81.65,1551.35
536,2024-03-15,Edward,East,Accessories,Headphones,10,797.49,7974.9
537,2024-08-04,Fiona,East,Computing,Smartphone,15,919.82,13797.3
538,2024-10-03,Diana,East,Mobile,Charger,1,64.14,64.14
539,2024-09-05,Bob,North,Accessories,Smartphone,11,404.66,4451.26
540,2024-06-12,Fiona,South,Accessories,Tablet,14,988.41,13837.74
541,2024-12-22,Alice,South,Accessories,Charger,10,601.24,6012.4
542,2024-07-10,George,West,Computing,Keyboard,19,516.01,9804.19
543,2024-08-14,George,South,Computing,Headphones,16,181.56,2904.96
544,2024-06-25,Bob,North,Computing,Laptop,8,567.66,4541.28
545,2024-04-08,Edward,East,Accessories,Smartphone,2,441.85,883.7
546,2024-02-05,Hannah,West,Accessories,Laptop,7,131.81,922.67
547,2024-04-05,George,West,Electronics,Charger,19,467.01,8873.19
548,2024-05-31,Bob,South,Electronics,Headphones,7,168.58,1180.06
549,2024-05-30,George,West,Computing,Mouse,15,732.01,10980.15
550,2024-07-08,George,East,Accessories,Keyboard,8,973.78,7790.24
551,2024-08-11,Diana,West,Computing,Monitor,14,472.23,6611.22
552,2024-02-06,Alice,East,Computing,Mouse,1,634.21,634.21
553,2024-09-24,Diana,North,Electronics,Charger,13,433.82,5639.66
554,2024-07-01,Alice,North,Mobile,Charger,3,142.76,428.28
555,2024-01-13,George,East,Computing,Mouse,6,970.7,5824.2
556,2024-10-05,Fiona,South,Mobile,Monitor,19,133.93,2544.67
557,2024-08-04,Hannah,West,Mobile,Charger,15,116.07,1741.05
558,2024-12-20,Edward,South,Accessories,Charger,4,461.88,1847.52
559,2024-12-26,George,West,Accessories,Smartphone,3,660.59,1981.77
560,2024-10-12,Alice,North,Computing,Tablet,4,358.15,1432.6
561,2024-09-29,Alice,North,Electronics,Charger,5,196.55,982.75
562,2024-03-02,Alice,North,Electronics,Laptop,18,819.87,14757.66
563,2024-03-24,George,West,Computing,Smartphone,10,366.29,3662.9
564,2024-08-04,Bob,North,Computing,Tablet,8,198.35,1586.8
565,2024-12-07,Fiona,North,Electronics,Laptop,12,368.26,4419.12
566,2024-07-05,Bob,North,Mobile,Headphones,3,218.48,655.44
567,2024-01-19,Edward,North,Computing,Mouse,18,521.85,9393.3
568,2024-06-25,George,South,Mobile,Mouse,8,669.95,5359.6
569,2024-04-09,Alice,North,Computing,Monitor,1,800.56,800.56
570,2024-08-20,Fiona,North,Computing,Tablet,14,231.42,3239.88
571,2024-03-16,Fiona,South,Mobile,Laptop,13,171.12,2224.56
572,2024-09-21,Charlie,South,Mobile,Charger,12,24.51,294.12
573,2024-10-10,Edward,West,Electronics,Smartphone,3,231.95,695.85
574,2024-07-24,Hannah,East,Computing,Laptop,18,28.79,518.22
575,2024-08-10,Hannah,North,Accessories,Smartphone,13,348.75,4533.75
576,2024-02-21,Fiona,North,Accessories,Mouse,15,149.96,2249.4
577,2024-12-04,George,North,Computing,Monitor,10,582.0,5820.0
578,2024-05-23,Alice,West,Computing,Charger,1,386.81,386.81
579,2024-03-09,Alice,North,Computing,Monitor,6,98.12,588.72
580,2024-04-08,Fiona,East,Mobile,Laptop,9,402.87,3625.83
581,2024-01-25,Bob,South,Accessories,Laptop,10,213.3,2133.0
582,2024-02-22,Edward,West,Accessories,Smartphone,15,681.78,10226.7
583,2024-05-30,Alice,South,Accessories,Smartphone,9,367.61,3308.49
584,2024-05-23,Fiona,North,Computing,Tablet,14,151.29,2118.06
585,2024-02-26,Alice,North,Mobile,Mouse,11,352.85,3881.35
586,2024-02-08,Hannah,North,Computing,Tablet,7,228.26,1597.82
587,2024-04-18,Fiona,East,Electronics,Tablet,2,796.8,1593.6
588,2024-06-29,Edward,East,Electronics,Laptop,14,983.45,13768.3
589,2024-02-11,Fiona,West,Accessories,Keyboard,6,30.36,182.16
590,2024-07-04,Charlie,South,Computing,Keyboard,5,691.57,3457.85
591,2024-08-10,Fiona,North,Electronics,Keyboard,5,267.64,1338.2
592,2024-05-01,Fiona,North,Electronics,Keyboard,19,71.08,1350.52
593,2024-05-12,George,North,Computing,Tablet,19,19.28,366.32
594,2024-06-11,Hannah,North,Mobile,Laptop,6,881.6,5289.6
595,2024-08-02,Edward,East,Computing,Keyboard,10,356.84,3568.4
596,2024-08-08,George,South,Computing,Charger,14,994.57,13923.98
597,2024-08-22,Fiona,South,Mobile,Monitor,17,445.17,7567.89
598,2024-11-26,Edward,West,Accessories,Headphones,3,191.66,574.98
599,2024-05-25,Charlie,East,Accessories,Monitor,1,778.26,778.26
600,2024-08-26,Edward,North,Accessories,Laptop,10,926.86,9268.6
601,2024-03-16,Alice,South,Mobile,Laptop,3,816.54,2449.62
602,2024-01-09,George,South,Electronics,Headphones,5,746.47,3732.35
603,2024-03-14,Edward,East,Mobile,Smartphone,19,338.03,6422.57
604,2024-09-09,Hannah,West,Computing,Smartphone,10,69.17,691.7
605,2024-08-17,Charlie,West,Mobile,Charger,16,205.29,3284.64
606,2024-01-07,Diana,North,Electronics,Smartphone,1,449.58,449.58
607,2024-06-22,Fiona,West,Electronics,Tablet,6,956.42,5738.52
608,2024-05-20,Edward,South,Computing,Smartphone,9,724.24,6518.16
609,2024-06-16,Fiona,West,Accessories,Mouse,5,829.14,4145.7
610,2024-06-18,Bob,North,Electronics,Tablet,14,280.91,3932.74
611,2024-10-09,Alice,South,Electronics,Tablet,10,685.4,6854.0
612,2024-05-01,George,West,Electronics,Charger,2,863.13,1726.26
613,2024-07-12,Alice,West,Computing,Smartphone,5,482.01,2410.05
614,2024-01-05,Bob,East,Electronics,Smartphone,1,432.74,432.74
615,2024-01-29,Bob,North,Accessories,Charger,10,720.81,7208.1
616,2024-06-13,George,West,Computing,Headphones,9,562.11,5058.99
617,2024-12-04,Edward,East,Accessories,Keyboard,3,993.21,2979.63
618,2024-05-15,Bob,South,Electronics,Charger,15,427.98,6419.7
619,2024-12-30,Diana,East,Electronics,Headphones,4,180.06,720.24
620,2024-11-16,Fiona,East,Accessories,Tablet,13,474.58,6169.54
621,2024-12-07,Fiona,West,Computing,Headphones,6,239.03,1434.18
622,2024-05-24,Charlie,West,Computing,Tablet,17,563.45,9578.65
623,2024-11-22,Hannah,West,Accessories,Laptop,5,130.17,650.85
624,2024-08-04,Bob,East,Electronics,Tablet,15,950.23,14253.45
625,2024-10-27,Bob,South,Mobile,Tablet,8,860.52,6884.16
626,2024-05-11,Diana,North,Accessories,Headphones,5,159.79,798.95
627,2024-10-18,Alice,East,Accessories,Keyboard,13,176.53,2294.89
628,2024-03-10,Alice,West,Accessories,Laptop,1,514.88,514.88
629,2024-09-08,Fiona,North,Electronics,Monitor,1,774.02,774.02
630,2024-10-01,Fiona,South,Computing,Monitor,7,222.98,1560.86
631,2024-12-29,Edward,North,Electronics,Keyboard,5,65.67,328.35
632,2024-06-30,George,West,Accessories,Monitor,14,547.81,7669.34
633,2024-06-15,Hannah,East,Electronics,Laptop,15,693.14,10397.1
634,2024-03-31,Diana,East,Electronics,Smartphone,17,248.14,4218.38
635,2024-07-20,George,West,Accessories,Laptop,18,741.07,13339.26
636,2024-12-11,George,East,Electronics,Headphones,7,950.89,6656.23
637,2024-01-19,Charlie,West,Mobile,Charger,18,141.39,2545.02
638,2024-02-08,George,East,Electronics,Mouse,19,513.47,9755.93
639,2024-05-05,Charlie,East,Electronics,Tablet,7,61.56,430.92
640,2024-06-21,George,East,Computing,Tablet,8,210.63,1685.04
641,2024-05-20,Diana,South,Computing,Charger,13,94.37,1226.81
642,2024-08-29,Charlie,South,Accessories,Headphones,18,406.99,7325.82
643,2024-08-07,Alice,West,Accessories,Headphones,11,821.73,9039.03
644,2024-05-05,Charlie,South,Computing,Mouse,9,579.24,5213.16
645,2024-02-27,Charlie,West,Mobile,Mouse,1,226.47,226.47
646,2024-05-27,Diana,North,Electronics,Tablet,8,44.91,359.28
647,2024-11-12,Diana,North,Mobile,Mouse,12,555.63,6667.56
648,2024-12-26,Charlie,South,Mobile,Mouse,2,137.13,274.26
649,2024-01-01,Hannah,North,Computing,Mouse,15,346.02,5190.3
650,2024-12-13,Bob,North,Accessories,Charger,18,512.64,9227.52
651,2024-07-08,Hannah,East,Electronics,Keyboard,17,904.21,15371.57
652,2024-07-09,Diana,East,Accessories,Smartphone,15,86.41,1296.15
653,2024-11-07,Hannah,West,Mobile,Mouse,9,670.26,6032.34
654,2024-04-26,Hannah,North,Mobile,Smartphone,3,19.01,57.03
655,2024-05-13,Edward,West,Accessories,Smartphone,19,631.76,12003.44
656,2024-02-27,Edward,West,Accessories,Headphones,18,553.77,9967.86
657,2024-02-13,Alice,North,Computing,Mouse,8,812.81,6502.48
658,2024-06-21,George,South,Accessories,Tablet,1,534.0,534.0
659,2024-06-08,Charlie,North,Accessories,Keyboard,15,355.85,5337.75
660,2024-06-21,Bob,East,Computing,Tablet,19,246.54,4684.26
661,2024-11-12,Alice,North,Accessories,Mouse,10,89.82,898.2
662,2024-10-29,Charlie,South,Mobile,Tablet,12,536.94,6443.28
663,2024-05-28,Hannah,West,Accessories,Mouse,6,888.88,5333.28
664,2024-03-20,Diana,West,Electronics,Keyboard,13,517.17,6723.21
665,2024-07-31,Edward,East,Mobile,Laptop,4,740.41,2961.64
666,2024-07-21,Fiona,East,Computing,Keyboard,13,301.94,3925.22
667,2024-09-08,Bob,East,Mobile,Charger,17,450.89,7665.13
668,2024-08-16,Hannah,West,Computing,Laptop,1,327.98,327.98
669,2024-06-12,Fiona,East,Electronics,Monitor,5,113.72,568.6
670,2024-08-14,Edward,North,Electronics,Laptop,17,419.9,7138.3
671,2024-05-26,Hannah,West,Mobile,Smartphone,18,765.47,13778.46
672,2024-01-20,George,South,Accessories,Charger,7,398.0,2786.0
673,2024-02-16,George,West,Mobile,Smartphone,16,651.93,10430.88
674,2024-08-20,Fiona,North,Mobile,Charger,8,759.82,6078.56
675,2024-10-31,Diana,North,Electronics,Keyboard,12,326.12,3913.44
676,2024-01-14,Hannah,East,Computing,Smartphone,14,798.53,11179.42
677,2024-05-22,Charlie,West,Mobile,Smartphone,19,342.23,6502.37
678,2024-01-01,Hannah,West,Accessories,Monitor,11,259.83,2858.13
679,2024-02-23,Diana,West,Electronics,Smartphone,12,226.33,2715.96
680,2024-09-15,Hannah,South,Mobile,Headphones,13,203.9,2650.7
681,2024-05-23,Fiona,East,Mobile,Headphones,8,738.44,5907.52
682,2024-01-12,Diana,North,Accessories,Headphones,1,888.07,888.07
683,2024-11-25,Edward,North,Mobile,Laptop,9,234.5,2110.5
684,2024-08-11,Bob,East,Mobile,Keyboard,2,89.81,179.62
685,2024-09-28,Diana,North,Mobile,Keyboard,14,317.2,4440.8
686,2024-12-23,Hannah,North,Mobile,Tablet,13,659.56,8574.28
687,2024-06-04,Edward,East,Accessories,Monitor,16,371.68,5946.88
688,2024-01-08,Bob,North,Mobile,Headphones,2,551.43,1102.86
689,2024-05-01,George,West,Mobile,Headphones,4,745.58,2982.32
690,2024-12-13,Charlie,South,Mobile,Smartphone,12,411.44,4937.28
691,2024-06-12,Fiona,East,Electronics,Headphones,16,999.7,15995.2
692,2024-03-30,Hannah,South,Accessories,Smartphone,10,301.46,3014.6
693,2024-05-15,Hannah,North,Electronics,Smartphone,3,978.36,2935.08
694,2024-07-04,George,North,Electronics,Tablet,4,207.01,828.04
695,2024-11-11,Charlie,West,Accessories,Laptop,6,115.38,692.28
696,2024-06-26,George,East,Electronics,Smartphone,5,752.08,3760.4
697,2024-01-28,Alice,North,Electronics,Smartphone,18,703.8,12668.4
698,2024-08-07,George,East,Electronics,Keyboard,3,812.11,2436.33
699,2024-12-22,Edward,East,Accessories,Tablet,10,346.87,3468.7
700,2024-02-10,Bob,East,Mobile,Smartphone,11,931.15,10242.65
701,2024-08-15,Hannah,East,Computing,Monitor,19,123.88,2353.72
702,2024-07-10,George,East,Computing,Laptop,14,35.13,491.82
703,2024-05-24,Hannah,South,Accessories,Charger,11,304.06,3344.66
704,2024-07-19,Diana,West,Computing,Monitor,4,798.34,3193.36
705,2024-07-30,Charlie,East,Accessories,Headphones,6,674.62,4047.72
706,2024-08-07,George,South,Accessories,Laptop,17,439.03,7463.51
707,2024-08-27,Bob,North,Computing,Headphones,19,259.97,4939.43
708,2024-02-15,Edward,East,Electronics,Keyboard,13,63.98,831.74
709,2024-02-04,Alice,North,Mobile,Mouse,10,340.82,3408.2
710,2024-09-09,Hannah,East,Computing,Mouse,11,462.72,5089.92
711,2024-03-22,Charlie,South,Computing,Mouse,6,688.59,4131.54
712,2024-09-12,Fiona,South,Computing,Smartphone,2,647.74,1295.48
713,2024-07-15,Bob,South,Computing,Tablet,1,947.61,947.61
714,2024-10-29,Fiona,West,Accessories,Monitor,11,104.89,1153.79
715,2024-01-10,Bob,North,Accessories,Headphones,16,339.66,5434.56
716,2024-11-07,Bob,West,Mobile,Smartphone,3,484.17,1452.51
717,2024-10-12,Edward,East,Mobile,Mouse,5,672.34,3361.7
718,2024-08-29,Edward,North,Computing,Monitor,15,497.97,7469.55
719,2024-09-07,Edward,South,Computing,Monitor,15,913.19,13697.85
720,2024-12-30,George,North,Computing,Keyboard,4,610.63,2442.52
721,2024-01-05,Diana,South,Mobile,Keyboard,4,44.47,177.88
